fdc_id	g	ml	desc	comment
172309	107.00	  0.00	serving 100 ml	
172309	 30.50	 29.58		
172310	 30.50	 29.58		
172311	  9.90	  0.00	scoop	
172312	 31.40	 29.58		
172313	 31.00	 29.58		
172314	 28.00	  0.00	3x scoop	
172315	103.00	  0.00	serving 100 ml	
172315	 30.50	 29.58		
172316	  9.40	  0.00	scoop	
172318	 30.50	 29.58		
172319	 30.40	 29.58		
172320	 31.40	 29.58		
172321	106.00	  0.00	serving 100 ml	
172321	 30.50	 29.58		
172322	  9.00	  0.00	scoop	
172322	106.00	  0.00	serving 100 ml	
172323	 30.50	 29.58		
172324	 30.50	 29.58		
172325	 30.50	 29.58		
172326	 31.40	 29.58		
172327	 12.80	 14.79		
172327	205.00	236.60		
172328	 13.60	 14.79		
172328	218.00	236.60		
172328	  4.50	  4.93		
172329	 12.80	 14.79		
172329	205.00	236.60		
172330	 12.80	 14.79		
172330	205.00	236.60		
172331	 12.80	 14.79		
172331	205.00	236.60		
172332	 12.80	 14.79		
172332	205.00	236.60		
172333	 12.80	 14.79		
172333	205.00	236.60		
172334	 13.60	 14.79		
172334	218.00	236.60		
172335	 13.60	 14.79		
172335	218.00	236.60		
172335	  4.50	  4.93		
172336	 14.00	 14.79		
172336	218.00	236.60		
172336	  4.50	  4.93		
172337	 14.00	 14.79		
172337	218.00	236.60		
172337	  4.50	  4.93		
172338	 14.00	 14.79		
172338	218.00	236.60		
172338	  4.50	  4.93		
172339	 14.10	 14.79		
172339	227.00	236.60		
172339	  4.70	  4.93		
172339	111.00	  0.00	stick	
172340	 13.60	 14.79		
172340	  4.50	  4.93		
172340	218.00	236.60		
172341	 13.60	 14.79		
172341	  4.50	  4.93		
172341	218.00	236.60		
172342	 12.50	 14.79		
172342	  4.50	  4.93		
172342	205.00	236.60		
172343	 13.60	 14.79		
172343	  4.50	  4.93		
172343	218.00	236.60		
172344	 14.00	 14.79		
172345	  4.30	  4.93		
172346	 14.00	 14.79		
172346	227.00	236.60		
172346	  4.70	  4.93		
172346	  5.00	  0.00	pat	1" sq, 1/3" high
172346	113.00	  0.00	stick	
172347	 14.20	 14.79		
172347	227.00	236.60		
172348	 14.30	 14.79		
172348	229.00	236.60		
172348	  4.80	  4.93		
172349	 14.20	 14.79		
172349	227.00	236.60		
172350	 14.00	 14.79		
172351	 15.00	 14.79		
172352	 14.00	 14.79		
172353	 14.60	 14.79		
172353	233.00	236.60		
172354	 15.00	 14.79		
172354	240.00	236.60		
172355	 12.80	 14.79		
172355	205.00	236.60		
172356	 16.00	 14.79		
172356	256.00	236.60		
172357	 13.60	 14.79		
172357	  4.50	  4.93		
172357	218.00	236.60		
172358	 13.60	 14.79		
172358	218.00	236.60		
172359	 13.60	 14.79		
172359	  4.50	  4.93		
172359	218.00	236.60		
172360	 13.60	 14.79		
172360	  4.50	  4.93		
172360	218.00	236.60		
172361	 13.60	 14.79		
172361	218.00	236.60		
172361	  4.50	  4.93		
172362	 13.60	 14.79		
172362	218.00	236.60		
172362	  4.50	  4.93		
172363	 13.60	 14.79		
172363	218.00	236.60		
172363	  4.50	  4.93		
172364	 13.60	 14.79		
172364	218.00	236.60		
172364	  4.50	  4.93		
172365	 13.60	 14.79		
172365	218.00	236.60		
172365	  4.50	  4.93		
172366	 13.60	 14.79		
172366	218.00	236.60		
172366	  4.50	  4.93		
172367	 13.60	 14.79		
172367	218.00	236.60		
172367	  4.50	  4.93		
172368	 13.60	 14.79		
172368	218.00	236.60		
172368	  4.50	  4.93		
172369	 14.00	 14.79		
172369	227.00	236.60		
172369	  4.70	  4.93		
172370	 13.60	 14.79		
172370	218.00	236.60		
172370	  4.50	  4.93		
172371	 14.00	 14.79		
172372	 14.00	 14.79		
172373	133.00	  0.00	drumstick with skin	
172373	130.00	  0.00	drumstick	
172374	 43.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172374	 72.00	  0.00	drumstick, bone removed	
172375	 25.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172375	 42.00	  0.00	drumstick, bone and skin removed	
172376	 96.00	  0.00	drumstick without skin	
172376	105.00	  0.00	drumstick with skin	
172377	 46.00	  0.00	drumstick, bone and skin removed	
172377	160.00	236.60	chopped or diced	
172377	 28.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172378	344.00	  0.00	leg, with skin	Sum of drumstick+thigh+back
172378	111.00	  0.00	drumstick with skin	
172378	185.00	  0.00	thigh with skin	
172378	 49.00	  0.00	back with skin	
172379	 56.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172379	 94.00	  0.00	leg, bone and skin removed	
172380	199.00	  0.00	leg	Sum of drumstick+thigh+back meat only
172380	105.00	  0.00	drumstick bone and skin	
172380	 72.00	  0.00	thigh bone and skin	
172380	 22.00	  0.00	back bone and skin	
172381	160.00	236.60	chopped or diced	
172381	 60.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172381	101.00	  0.00	leg, bone and skin removed	
172382	 15.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172382	 50.00	  0.00	neck, bone removed	
172383	  7.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172383	 22.00	  0.00	neck, bone and skin removed	
172384	  5.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172384	 18.00	  0.00	neck, bone and skin removed	
172385	193.00	  0.00	thigh with skin	
172386	 52.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172386	 86.00	  0.00	thigh, bone removed	
172387	 31.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172387	 52.00	  0.00	thigh, bone and skin removed	
172388	116.00	  0.00	thigh without skin	
172388	137.00	  0.00	thigh with skin	
172389	140.00	236.60	chopped or diced	
172389	 33.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172389	 55.00	  0.00	thigh, bone and skin removed	
172390	107.00	  0.00	piece	
172390	1150.00	  0.00	package	
172391	 12.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172391	 20.00	  0.00	wing, bone and skin removed	
172392	 13.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172392	 21.00	  0.00	wing, bone and skin removed	
172393	140.00	236.60	chopped or diced	
172393	 14.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172393	 24.00	  0.00	wing, bone and skin removed	
172394	1509.00	  0.00	chicken	
172395	140.00	236.60	chopped or diced	
172395	171.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172396	 25.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172396	113.00	  0.00	giblets	
172397	145.00	236.60	chopped or diced	
172397	 15.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172398	 99.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172398	220.00	  0.00	0.5x chicken, bone and skin removed	
172399	160.00	236.60	chopped or diced	
172399	202.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172399	593.00	  0.00	chicken, bone removed	
172400	271.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172400	398.00	  0.00	0.5x chicken, bone removed	
172401	178.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172401	261.00	  0.00	0.5x chicken, bone removed	
172402	194.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172402	284.00	  0.00	0.5x chicken, bone and skin removed	
172403	140.00	236.60	chopped or diced	
172403	137.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172404	105.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172404	154.00	  0.00	0.5x chicken, bone and skin removed	
172405	140.00	236.60	chopped or diced	
172405	 73.00	  0.00	unit	yield from 1 lb ready-to-cook chicken
172406	2152.00	  0.00	capon	
172407	1418.00	  0.00	capon	
172407	218.00	  0.00	unit	yield from 1 lb ready-to cook capon
172408	287.00	  0.00	unit	yield from 1 lb ready-to-cook duck
172408	634.00	  0.00	0.5x duck	
172409	140.00	236.60	chopped or diced	
172409	173.00	  0.00	unit	yield from 1 lb ready-to-cook duck
172409	382.00	  0.00	0.5x duck	
172410	137.00	  0.00	unit	yield from 1 lb ready-to-cook duck
172410	303.00	  0.00	0.5x duck	
172411	140.00	236.60	chopped or diced	
172411	100.00	  0.00	unit	yield from 1 lb ready-to-cook duck
172411	221.00	  0.00	0.5x duck	
172412	140.00	236.60	chopped or diced	
172412	188.00	  0.00	unit	yield from 1 lb ready-to-cook goose
172412	774.00	  0.00	0.5x goose	
172413	185.00	  0.00	unit	yield from 1 lb ready-to-cook goose
172413	766.00	  0.00	0.5x goose	
172414	143.00	  0.00	unit	yield from 1 lb ready-to-cook goose
172414	591.00	  0.00	0.5x goose	
172415	 94.00	  0.00	liver	
172415	 11.00	  0.00	unit	yield from 1 lb ready-to-cook goose
172416	359.00	  0.00	unit	yield from 1 lb ready-to-cook guinea
172416	345.00	  0.00	0.5x guinea	
172417	 99.00	  0.00	unit	yield from 1 lb ready-to-eat pheasant
172417	107.00	  0.00	leg, bone and skin removed	
172418	109.00	  0.00	quail	
172418	405.00	  0.00	unit	yield from 1 lb ready-to cook quail
172419	 92.00	  0.00	quail	
172419	342.00	  0.00	unit	yield from 1 lb ready-to cook quail
172420	192.00	236.60		
172420	 12.00	 14.79		
172421	198.00	236.60		
172421	 12.30	 14.79		
172422	182.00	236.60		
172423	180.00	236.60		
172424	166.00	236.60		
172425	196.00	236.60		
172426	177.00	236.60		
172427	180.00	236.60		
172427	 69.00	  0.00	oz dry, yield after cooking	
172428	196.00	236.60		
172429	196.00	236.60		
172429	 12.20	 14.79		
172430	146.00	236.60		
172431	147.00	236.60		
172432	146.00	236.60		
172433	144.00	236.60		
172434	146.00	236.60		
172435	 60.00	236.60		
172436	205.00	236.60		
172437	168.00	236.60		
172438	238.00	236.60		
172438	442.00	  0.00	can	
172439	144.00	236.60		
172439	 16.00	  0.00	oz cooked, yield	
172439	  5.00	  0.00	strip	
172440	172.00	236.60		
172441	 93.00	236.60		
172442	 17.00	 14.79		
172442	275.00	236.60		
172443	175.00	236.60		
172444	 88.00	236.60	stirred	
172444	  5.50	 14.79		
172445	122.00	236.60		
172446	243.00	236.60		
172446	 30.60	 29.58		
172448	126.00	118.30		
172448	 81.00	  0.00	0.25x block	
172448	 91.00	  0.00	0.2x block	
172449	120.00	  0.00	piece	2-1/2" x 2-3/4" x 1"
172449	248.00	236.60		1/2" cubes
172449	 18.00	 16.39		
172449	116.00	  0.00	0.25x block	
172449	 90.00	  0.00	0.2x block	
172450	 17.00	  0.00	piece	
172451	 13.00	  0.00	piece	
172452	122.00	236.60		
172453	172.00	236.60		
172454	 15.00	 14.79		
172454	246.00	236.60		
172455	 17.00	  0.00	patty	approx 2-1/4" dia
172456	243.00	236.60		
172456	 30.60	 29.58		
172457	 31.00	 29.58		
172458	 36.00	 29.58		
172459	 32.00	 29.58		
172459	258.00	236.60		
172460	 32.00	 29.58		
172460	258.00	236.60		
172461	 84.00	  0.00	slice	
172462	 84.00	  0.00	slice	
172463	 84.00	  0.00	slice	
172464	 84.00	  0.00	slice	
172465	231.00	236.60		
172465	445.00	  0.00	can	
172466	233.00	236.60		
172466	 15.00	 14.79		
172468	 79.00	  0.00	0.2x package	
172469	 32.00	 29.58		
172469	258.00	236.60		
172470	 32.00	 29.58		
172470	258.00	236.60		
172471	 16.00	 14.79		
172472	168.00	236.60		
172473	 14.20	 14.79		
172473	  4.50	  4.93		
172473	255.00	236.60		
172474	 15.00	 14.79		
172474	  4.90	  4.93		
172474	 58.00	 59.15		
172475	126.00	118.30		
172475	 81.00	  0.00	0.25x block	
172476	124.00	118.30		
172476	116.00	  0.00	0.25x block	
172477	172.00	236.60		
172478	325.00	  0.00	roast with bone	
172480	242.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172482	148.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172484	128.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172485	269.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172487	238.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172489	 64.00	  0.00	chop, excluding refuse	yield from 1 raw chop, with refuse, weighing 120 g
172490	269.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172491	 65.00	  0.00	chop, excluding refuse	yield from 1 raw chop, with refuse, weighing 120 g
172492	 46.00	  0.00	chop, excluding refuse	yield from 1 raw chop, with refuse, weighing 120 g
172494	147.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172495	159.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172497	218.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172498	202.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172499	217.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172500	133.00	  0.00	chop, excluding refuse	yield from 1 raw chop, with refuse, weighing 160 g
172501	 70.00	  0.00	chop, excluding refuse	yield from 1 raw chop, with refuse, weighing 160 g
172502	 74.00	  0.00	chop, excluding refuse	yield from 1 raw chop, with refuse, weighing 160 g
172503	224.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172505	209.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172506	207.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172507	210.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172509	272.00	  0.00	unit, cooked	yield from 1 lb raw meat
172510	327.00	  0.00	unit, cooked	yield from 1 lb raw meat
172512	286.00	  0.00	unit, cooked	yield from 1 lb raw meat
172513	115.00	  0.00	serving	
172514	 85.00	  0.00	serving	
172515	115.00	  0.00	serving	
172516	218.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172517	115.00	  0.00	serving	
172519	313.00	  0.00	piece, cooked	yield from 1 lb raw meat, boneless
172520	399.00	  0.00	piece, cooked	yield from 1 lb raw meat, boneless
172522	313.00	  0.00	piece, cooked	yield from 1 lb raw meat, boneless
172524	313.00	  0.00	piece, cooked	yield from 1 lb raw meat, boneless
172526	347.00	  0.00	unit, cooked	yield from 1 lb raw meat
172528	191.00	  0.00	unit, cooked	yield from 1 lb raw meat
172530	198.00	  0.00	unit, cooked	yield from 1 lb raw meat
172532	336.00	  0.00	unit, cooked	yield from 1 lb raw meat
172533	322.00	  0.00	unit, cooked	yield from 1 lb raw meat
172535	 80.00	  0.00	slice	
172536	300.00	  0.00	unit, cooked	yield from 1 lb raw meat
172539	231.00	  0.00	unit, cooked	yield from 1 lb raw meat
172541	345.00	  0.00	unit, cooked	yield from 1 lb raw meat
172544	313.00	  0.00	unit, cooked	yield from 1 lb raw meat
172546	250.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172548	267.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172550	260.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172551	 79.00	  0.00	steak, excluding refuse	yield from 1 raw steak, with refuse, weighing 102 g
172552	248.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172554	213.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172555	242.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172557	207.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172558	250.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172559	256.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172561	253.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172562	 63.00	  0.00	chop, excluding refuse	yield from 1 raw chop, with refuse, weighing 85 g
172563	 42.00	  0.00	chop, excluding refuse	yield from 1 raw chop, with refuse, weighing 85 g
172569	194.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172571	223.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172573	248.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172575	211.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172577	251.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172579	277.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172581	259.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172589	241.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172589	 54.00	  0.00	chop	
172591	262.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172593	222.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172595	273.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172597	233.00	  0.00	piece, cooked, excluding refuse	yield from 1 lb raw meat with refuse
172598	 85.00	  0.00	serving	 3 oz 
172598	1237.00	  0.00	roast	3 to 5 lb roast
172599	 85.00	  0.00	serving	 3 oz 
172599	179.00	  0.00	steak	 yield from 232.8 g raw meat 
172600	 85.00	  0.00	serving	 3 oz 
172600	180.00	  0.00	steak	
172601	 85.00	  0.00	serving	 3 oz 
172601	489.00	  0.00	steak	
172602	 85.00	  0.00	patty	cooked from 4 oz raw
172603	 93.00	  0.00	patty	
172603	 85.00	  0.00	serving	 3 oz 
172604	 54.00	  0.00	steak	
172604	 85.00	  0.00	serving	 3 oz 
172605	 85.00	  0.00	serving	 3 oz 
172605	293.00	  0.00	roast	3 to 5 lb roast
172606	330.00	  0.00	roast with bone	
172607	330.00	  0.00	roast with bone	
172608	113.00	  0.00	serving	4 oz
172643	 55.00	  0.00	cutlet	
172643	113.00	  0.00	serving	
172644	153.00	  0.00	chop	
172645	113.00	  0.00	serving	
172645	1270.00	  0.00	shank whole	
172646	187.00	  0.00	shank cross cut	
172648	113.00	  0.00	serving	
172648	1270.00	  0.00	shank whole	
172649	187.00	  0.00	shank cross cut	
172650	153.00	  0.00	chop	
172651	352.00	  0.00	chop	
172652	146.00	  0.00	roast	
172653	989.00	  0.00	leg bottom, boneless	
172654	1808.00	  0.00	leg trotter off	
172655	2674.00	  0.00	leg trotter off	
172658	723.00	  0.00	leg bottom, boneless	
172659	989.00	  0.00	leg bottom, boneless	
172660	146.00	  0.00	roast	
172661	 43.00	  0.00	chop	
172662	329.00	  0.00	roast	
172663	447.00	  0.00	roast	
172664	 26.00	  0.00	mini bagel	2-1/2" dia
172664	 69.00	  0.00	small bagel	3" dia
172664	105.00	  0.00	medium bagel	3-1/2" to 4" dia
172664	131.00	  0.00	large bagel	4-1/2" dia
172665	 24.00	  0.00	mini bagel	2-1/2" dia
172665	 65.00	  0.00	small bagel	3-1/2" to 4"dia
172665	 99.00	  0.00	medium bagel	4" dia
172665	123.00	  0.00	large bagel	4-1/2" dia
172666	 26.00	  0.00	mini bagel	2-1/2" dia
172666	 69.00	  0.00	small bagel	3" dia
172666	105.00	  0.00	medium bagel	3-1/2" to 4" dia
172666	131.00	  0.00	large bagel	4-1/2" dia
172667	 77.00	  0.00	large	
172667	 51.00	  0.00	medium	
172667	 35.00	  0.00	small	
172667	 35.00	  0.00	biscuit	2-1/2" dia
172668	 58.00	  0.00	biscuit	
172668	 43.00	  0.00	biscuit	
172668	398.00	  0.00	package	
172669	 51.00	  0.00	biscuit	
172669	 27.00	  0.00	biscuit	2-1/2" dia
172670	101.00	  0.00	biscuit	4" dia
172670	 14.00	  0.00	small	1-1/2" dia
172670	 60.00	  0.00	biscuit	2-1/2" dia
172671	 44.00	  0.00	biscuit	2-1/2" dia
172672	  3.20	 16.39		
172672	 30.00	  0.00	slice, large or thick	
172672	 25.00	  0.00	slice, regular	
172672	 12.20	  0.00	slice regular, crust not eaten	
172672	 25.00	  0.00	slice	
172672	 20.00	  0.00	slice, thin	
172672	  9.40	  0.00	slice thin, crust not eaten	
172673	 40.00	  0.00	slice	5" x 3" x 1/2"
172674	 37.00	  0.00	slice	5" x 3" x 1/2"
172675	139.00	  0.00	slice	
172676	 30.00	  0.00	slice	
172677	 27.00	  0.00	slice	
172678	 27.00	  0.00	slice	
172679	 25.00	  0.00	slice	
172680	 32.00	  0.00	slice, large	
172680	 26.00	  0.00	slice	
172680	 23.00	  0.00	slice, thin	
172681	 29.00	  0.00	slice, large	
172681	 24.00	  0.00	slice	
172681	 21.00	  0.00	slice, thin	
172682	 23.00	  0.00	slice	
172683	 19.00	  0.00	slice	
172684	 32.00	  0.00	slice, regular	
172684	  7.00	  0.00	slice, snack-size	
172684	 25.00	  0.00	slice, thin	
172685	 29.00	  0.00	slice, large	
172685	 24.00	  0.00	slice, regular	
172685	 18.00	  0.00	slice, thin	
172686	 29.00	  0.00	slice	
172687	 24.00	  0.00	slice	
172688	 32.00	  0.00	slice	
172689	 25.00	  0.00	slice	
172690	 46.00	  0.00	slice, regular	4" x 5" x 3/4"
172690	 33.00	  0.00	slice, thin	3-3/4" x 5" x 3/8"
172691	 42.00	  0.00	slice	
172691	 30.00	  0.00	slice, thin	3-3/4" x 5" x 3/8"
172692	170.00	  0.00	package	6 oz
172693	100.00	118.30		
172694	 28.00	  0.00	piece	1/12 of 12 oz cake
172694	340.00	  0.00	cake	9" dia x 4"
172695	 50.00	  0.00	piece	1/12 of 10" dia
172695	596.00	  0.00	tube cake	10" dia, 4-3/8" high
172696	 92.00	  0.00	piece	1/6 of pie
172697	 95.00	  0.00	piece	1/12 of 9" dia
172697	1137.00	  0.00	cake, 2-layer	8" or 9" dia
172698	112.00	  0.00	piece	1/12 of 9" dia
172699	 76.00	  0.00	piece	1/6 of 16 oz cake
172700	 57.00	  0.00	individual cake	
172700	 63.00	  0.00	piece	1/9 of 20 oz cake
172701	411.00	  0.00	package	14.5 oz
172702	 74.00	  0.00	piece	1/9 of 8" square
172703	115.00	  0.00	piece	1/9 of 8" square
172704	 61.00	  0.00	0.16x loaf 1/6 of the loaf	
172704	 49.00	  0.00	piece individually wrapped cake	
172705	227.00	  0.00	package	8 oz
172706	 38.00	  0.00	piece	1/12 of 16 oz cake
172707	 63.00	  0.00	piece	1/12 of 10 inch cake
172708	524.00	  0.00	package	18.50 oz
172709	 74.00	  0.00	piece	1/12 of 9" dia
172709	887.00	  0.00	cake, 2-layer	8" or 9" dia
172710	 68.00	  0.00	piece	1/12 of 8" dia
172710	817.00	  0.00	cake, 2-layer	8" dia
172711	 80.00	  0.00	piece	1/6 of 17 oz cake
172711	125.00	  0.00	piece	1 NLEA serving
172712	 99.00	  0.00	piece	1/12 of 9" dia
172713	 56.00	  0.00	square, large	2-3/4" sq x 7/8"
172713	 61.00	  0.00	package, Little Debbie	twin wrapped
172714	112.00	236.60	crumbs	
172714	  6.00	  0.00	wafer	
172715	 34.00	  0.00	serving 3 cookies	
