fdc_id	kcal	prot	fat	carb	fiber	alc	atwater	desc
170042	0.00	0.00	0.00	0.00	0.00	0.00		Potatoes, mashed, dehydrated, prepared from granules with milk, water and margarine added
170043	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, hash brown, frozen, plain, unprepared
170044	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, hash brown, frozen, plain, prepared, pan fried in canola oil
170045	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, hash brown, frozen, with butter sauce, unprepared
170046	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, hash brown, frozen, with butter sauce, prepared
170047	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potato puffs, frozen, unprepared
170048	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potato puffs, frozen, oven-heated
170049	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, frozen, whole, cooked, boiled, drained, without salt
170050	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Tomatoes, red, ripe, cooked
170051	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Tomatoes, red, ripe, canned, packed in tomato juice
170052	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Tomatoes, red, ripe, canned, stewed
170053	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Tomatoes, red, ripe, canned, with green chilies
170054	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Tomato products, canned, sauce
170055	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Tomato products, canned, sauce, with mushrooms
170056	0.00	0.00	0.00	0.00	0.00	0.00	2.60,8.40,3.70	Tomato products, canned, sauce, with onions
170057	0.00	0.00	0.00	0.00	0.00	0.00	3.00,8.80,3.50	Tomato products, canned, sauce, with herbs and cheese
170058	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Turnips, cooked, boiled, drained, without salt
170059	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Turnips, frozen, unprepared
170060	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Turnips, frozen, cooked, boiled, drained, without salt
170061	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Turnip greens, raw
170062	0.00	0.00	0.00	0.00	0.00	0.00		Turnip greens and turnips, frozen, cooked, boiled, drained, without salt
170063	0.00	0.00	0.00	0.00	0.00	0.00		Vegetable juice cocktail, canned
170064	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Vegetables, mixed, canned, solids and liquids
170065	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Vegetables, mixed, canned, drained solids
170066	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Waterchestnuts, chinese, (matai), raw
170067	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Waterchestnuts, chinese, canned, solids and liquids
170068	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Watercress, raw
170069	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Waxgourd, (chinese preserving melon), raw
170070	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Winged bean tuber, raw
170071	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Yam, raw
170072	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Yam, cooked, boiled, drained, or baked, without salt
170073	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Yambean (jicama), raw
170074	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Yambean (jicama), cooked, boiled, drained, without salt
170075	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Chives, freeze-dried
170076	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Dock, raw
170077	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Dock, cooked, boiled, drained, without salt
170078	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Eppaw, raw
170079	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Beans, mung, mature seeds, sprouted, canned, drained solids
170080	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Peppers, jalapeno, canned, solids and liquids
170081	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Radishes, white icicle, raw
170082	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Shallots, freeze-dried
170083	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Sweet potato, canned, syrup pack, solids and liquids
170084	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Sweet potato, canned, syrup pack, drained solids
170085	0.00	0.00	0.00	0.00	0.00	0.00	2.64,8.37,3.70	Tomato products, canned, sauce, spanish style
170086	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Beans, pinto, mature seeds, sprouted, raw
170087	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, without salt
170088	0.00	0.00	0.00	0.00	0.00	0.00		Sweet potato, cooked, candied, home-prepared
170089	0.00	0.00	0.00	0.00	0.00	0.00		Tomatoes, red, ripe, cooked, stewed
170090	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Seaweed, agar, dried
170091	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Seaweed, spirulina, raw
170092	0.00	0.00	0.00	0.00	0.00	0.00		Potato pancakes
170093	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, baked, flesh and skin, without salt
170094	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, microwaved, cooked in skin, flesh and skin, without salt
170095	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.84	Radish seeds, sprouted, raw
170096	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Tomatoes, yellow, raw
170097	0.00	0.00	0.00	0.00	0.00	0.00	2.62,8.37,3.48	Mushrooms, shiitake, cooked, with salt
170098	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Okra, cooked, boiled, drained, with salt
170099	0.00	0.00	0.00	0.00	0.00	0.00		Okra, frozen, cooked, boiled, drained, with salt
170100	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Onions, cooked, boiled, drained, with salt
170101	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Onions, frozen, chopped, cooked, boiled, drained, with salt
170102	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Peas, green, cooked, boiled, drained, with salt
170103	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Peas, green, canned, no salt added, solids and liquids
170104	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Peas, green, canned, no salt added, drained solids
170105	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Peas, green, frozen, cooked, boiled, drained, with salt
170106	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Peppers, hot chili, red, raw
170107	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Peppers, hot chili, red, canned, excluding seeds, solids and liquids
170108	0.00	0.00	0.00	0.00	0.00	0.00		Peppers, sweet, red, raw
170109	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Peppers, sweet, green, cooked, boiled, drained, with salt
170110	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Peppers, sweet, red, cooked, boiled, drained, without salt
170111	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, baked, flesh and skin, with salt
170112	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, baked, flesh, with salt
170113	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, baked, skin only, with salt
170114	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, boiled, cooked in skin, flesh, with salt
170115	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, microwaved, cooked, in skin, skin with salt
170116	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,4.03	Potatoes, frozen, whole, cooked, boiled, drained, with salt
170117	0.00	0.00	0.00	0.00	0.00	0.00	2.80,8.80,4.00	Potatoes, frozen, french fried, par fried, cottage-cut, prepared, heated in oven, with salt
170118	0.00	0.00	0.00	0.00	0.00	0.00		Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated
170119	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Pumpkin, flowers, cooked, boiled, drained, with salt
170120	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Pumpkin leaves, cooked, boiled, drained, with salt
170121	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Purslane, cooked, boiled, drained, with salt
170122	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Radishes, oriental, cooked, boiled, drained, with salt
170123	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Spinach, canned, no salt added, solids and liquids
170124	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt
170125	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Squash, summer, all varieties, cooked, boiled, drained, with salt
170126	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Squash, summer, crookneck and straightneck, cooked, boiled, drained, with salt
170127	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Squash, winter, all varieties, cooked, baked, with salt
170128	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Squash, winter, acorn, cooked, baked, with salt
170129	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Squash, winter, acorn, cooked, boiled, mashed, with salt
170130	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Squash, winter, butternut, cooked, baked, with salt
170131	0.00	0.00	0.00	0.00	0.00	0.00	2.72,8.37,3.71	Succotash, (corn and limas), frozen, cooked, boiled, drained, with salt
170132	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Water convolvulus, cooked, boiled, drained, with salt
170133	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Sweet potato leaves, cooked, steamed, with salt
170134	0.00	0.00	0.00	0.00	0.00	0.00		Sweet potato, cooked, baked in skin, flesh, with salt
170135	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Taro, shoots, cooked, with salt
170136	0.00	0.00	0.00	0.00	0.00	0.00	2.78,8.37,3.84	Taro, tahitian, cooked, with salt
170137	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Tomatoes, red, ripe, cooked, with salt
170138	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Tomatoes, red, ripe, canned, packed in tomato juice, no salt added
170139	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Turnip greens, cooked, boiled, drained, with salt
170140	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.57	Turnip greens, frozen, cooked, boiled, drained, with salt
170141	0.00	0.00	0.00	0.00	0.00	0.00		Turnip greens and turnips, frozen, cooked, boiled, drained, with salt
170142	0.00	0.00	0.00	0.00	0.00	0.00	2.44,8.37,3.97	Vegetables, mixed, frozen, cooked, boiled, drained, with salt
170143	0.00	0.00	0.00	0.00	0.00	0.00	2.62,8.37,3.48	Mushrooms, portabella, exposed to ultraviolet light, raw
170144	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, breadfruit seeds, raw
170145	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, breadfruit seeds, boiled
170146	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, cottonseed flour, low fat (glandless)
170147	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, cottonseed meal, partially defatted (glandless)
170148	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, hemp seed, hulled
170149	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, lotus seeds, dried
170150	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, sesame seeds, whole, dried
170151	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, sesame seeds, whole, roasted and toasted
170152	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, sesame seed kernels, toasted, without salt added (decorticated)
170153	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, sesame flour, partially defatted
170154	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, sunflower seed kernels, toasted, without salt
170155	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, sunflower seed butter, without salt
170156	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, sunflower seed flour, partially defatted
170157	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, acorns, raw
170158	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, almonds, dry roasted, without salt added
170159	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, almonds, oil roasted, without salt added
170160	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, almond paste
170161	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, beechnuts, dried
170162	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, cashew nuts, raw
170163	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, cashew butter, plain, without salt added
170164	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, chestnuts, chinese, raw
170165	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, chestnuts, chinese, dried
170166	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, chestnuts, chinese, boiled and steamed
170167	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, chestnuts, european, dried, peeled
170168	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, chestnuts, european, boiled and steamed
170169	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, coconut meat, raw
170170	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, coconut meat, dried (desiccated), not sweetened
170171	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, coconut cream, canned, sweetened
170172	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, coconut milk, raw (liquid expressed from grated meat and water)
170173	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, coconut milk, canned (liquid expressed from grated meat and water)
170174	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, coconut water (liquid from coconuts)
170175	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, ginkgo nuts, dried
170176	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, ginkgo nuts, canned
170177	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, hickorynuts, dried
170178	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, macadamia nuts, raw
170179	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, macadamia nuts, dry roasted, without salt added
170180	0.00	0.00	0.00	0.00	0.00	0.00	3.59,8.37,3.78	Nuts, formulated, wheat-based, unflavored, with salt added
170181	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, mixed nuts, dry roasted, with peanuts, salt added, CHOSEN ROASTER
170182	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, pecans
170183	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, pecans, dry roasted, without salt added
170184	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, pistachio nuts, raw
170185	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, pistachio nuts, dry roasted, without salt added
170186	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, walnuts, black, dried
170187	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, walnuts, english
170188	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, pumpkin and squash seeds, whole, roasted, without salt
170189	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, sesame butter, tahini, from roasted and toasted kernels (most common type)
170190	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Nuts, chestnuts, european, roasted
170191	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, sesame butter, paste
170192	0.00	0.00	0.00	0.00	0.00	0.00	3.47,8.37,4.07	Seeds, sesame flour, high-fat
170193	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, variety meats and by-products, suet, raw
170194	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, variety meats and by-products, thymus, raw
170195	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, variety meats and by-products, thymus, cooked, braised
170196	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,4.11	Beef, variety meats and by-products, tongue, raw
170197	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, cured, breakfast strips, raw or unheated
170198	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, cured, breakfast strips, cooked
170199	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, cured, corned beef, brisket, raw
170200	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, cured, corned beef, brisket, cooked
170201	0.00	0.00	0.00	0.00	0.00	0.00		Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, choice, cooked, grilled
170202	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, cured, luncheon meat, jellied
170203	0.00	0.00	0.00	0.00	0.00	0.00		Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, select, cooked, grilled
170204	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, cured, pastrami
170205	0.00	0.00	0.00	0.00	0.00	0.00		Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, all grades, raw
170206	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0" fat, choice, cooked
170207	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0" fat, select, cooked
170208	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0" fat, all grades, cooked
170209	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0" fat, choice, cooked
170210	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, brisket, flat half, separable lean only, trimmed to 0" fat, all grades, cooked, braised
170211	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, brisket, point half, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised
170212	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, brisket, point half, separable lean only, trimmed to 0" fat, all grades, cooked, braised
170213	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, chuck, arm pot roast, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised
170214	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, braised
170215	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, chuck, blade roast, separable lean only, trimmed to 0" fat, all grades, cooked, braised
170216	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0" fat, choice, cooked, braised
170217	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0" fat, select, cooked, braised
170218	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0" fat, select, cooked, roasted
170219	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, all grades, cooked, broiled
170220	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, choice, cooked, broiled
170221	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, select, cooked, broiled
170222	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, bottom round, roast, separable lean and fat, trimmed to 0" fat, all grades, cooked, roasted
170223	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, bottom round, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, braised
170224	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, bottom round, roast, separable lean and fat, trimmed to 0" fat, choice, cooked, roasted
170225	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, bottom round, steak, separable lean and fat, trimmed to 0" fat, select, cooked, braised
170226	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, bottom round, steak, separable lean only, trimmed to 0" fat, select, cooked, braised
170227	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, bottom round roast, separable lean only, trimmed to 0" fat, select, cooked, roasted
170228	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, roasted
170229	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0" fat, choice, cooked, roasted
170230	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, tip round, roast, separable lean and fat, trimmed to 0" fat, all grades, cooked, roasted
170231	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, tip round, roast, separable lean and fat, trimmed to 0" fat, choice, cooked, roasted
170232	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, tip round, roast, separable lean and fat, trimmed to 0" fat, select, cooked, roasted
170233	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.04,3.87	Beef, round, tip round, roast, separable lean only, trimmed to 0" fat, all grades, cooked, roasted
170234	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, top round, separable lean and fat, trimmed to 0" fat, select, cooked, braised
170235	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, top round, separable lean only, trimmed to 0" fat, choice, cooked, braised
170236	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, round, top round, separable lean only, trimmed to 0" fat, select, cooked, braised
170237	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled
170238	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0" fat, choice, cooked, grilled
170239	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0" fat, all grades, cooked, grilled
170240	0.00	0.00	0.00	0.00	0.00	0.00	4.27,9.02,3.87	Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0" fat, choice, cooked, grilled
170241	0.00	0.00	0.00	0.00	0.00	0.00	3.50,8.40,3.90	Puddings, banana, dry mix, regular, with added oil
170242	0.00	0.00	0.00	0.00	0.00	0.00	3.50,8.80,3.90	Puddings, lemon, dry mix, regular, with added oil, potassium, sodium
170243	0.00	0.00	0.00	0.00	0.00	0.00	3.00,8.40,3.90	Puddings, tapioca, dry mix, with no added salt
